370 dev Id: ff5b2e821525c7e67b2f2b43c36b865f | Hex Buffer: 4c001007121b7a44f70158 | Primer Entero: 118489164 
371 dev Id: fc7c49ea17cec76ab52fcec06b132d0f | Hex Buffer: 06000109202294d981b643c6ed96dd60f4e3b94124a124d4bbec290931 | Primer Entero: 151060486 
373 dev Id: 4a75c6f1aa57bfa00d954ebcd3356c04 | Hex Buffer: 4c00160800e38578c71bdb55 | Primer Entero: 135659596 
368 dev Id: e6c6c4545695a599836a5eed501321d2 | Hex Buffer: 06000109202270fd4c82412592d8217ee8b151d83a64d62a621875d623 | Primer Entero: 151060486 
374 dev Id: 913ad152abc4cb02e3266a1175a9fc23 | Hex Buffer: 4c0010064c1d9bff0218 | Primer Entero: 101711948 
372 dev Id: 47cc23a64137092246fe45407f18ac58 | Hex Buffer: 0600010920024f25c05ca59ca21a540d47a41653844c8e8b167bd2ccf2 | Primer Entero: 151060486 
369 dev Id: 630bec5db5d7d235231cca2f1bbe5c87 | Hex Buffer: undefined | Primer Entero: undefined 
375 dev Id: 3a026ed188a8cb0678096637eb5e0034 | Hex Buffer: 4c00090813060a6d44e21b5816080067b5f866c50ec3 | Primer Entero: 134807628 
376 dev Id: 6ae73d9735256557b87e4152f9528fa9 | Hex Buffer: 4c001006311a58d09989 | Primer Entero: 101711948 
377 dev Id: db223b168818358d06f8095b881a5b1d | Hex Buffer: 0600010920222021852240a85b477765abd3f99453749ccac09aed62fb | Primer Entero: 151060486 
378 dev Id: 3367e52b6bb877e329aee32ed80c5a72 | Hex Buffer: 4c001608005b1141c5cafaa0 | Primer Entero: 135659596 
379 dev Id: a8ab613b91d1bd7b3c612863d7c04ea7 | Hex Buffer: 4c00160800f834cdd6143fd6 | Primer Entero: 135659596 
380 dev Id: b7622b6bca52819f252cbc2142d5886a | Hex Buffer: undefined | Primer Entero: undefined 
381 dev Id: 05cfefd6d01741ba69484eb4bef439cd | Hex Buffer: 4c00160800b00d1b40f79af8 | Primer Entero: 135659596 
382 dev Id: 6bbe76091e9e8f66a180793c423e982f | Hex Buffer: 4c000908130f0a6d44d61b5816080098365b85e643c6 | Primer Entero: 134807628 
383 dev Id: bff103eafc0b77eac9150e9e91800699 | Hex Buffer: 4c00090813020a09ca5c1b581608006ba75de1a0e9c6 | Primer Entero: 134807628 
384 dev Id: d0014337efd0e0886e1353c3dae202a1 | Hex Buffer: 0600010920223341c3e2fa37ba04441ad2d17bbf455980788623f6210c | Primer Entero: 151060486 
386 dev Id: a93f6f837183602f16900c25fea4e764 | Hex Buffer: 4c00090813060a6d44ae1b581608002bc913c1debb61 | Primer Entero: 134807628 
387 dev Id: 4d7d1213fed96a126d92cb59d527bc70 | Hex Buffer: 4c0010064119c62be828 | Primer Entero: 101711948 
388 dev Id: 13136f02466c4cb5422dcdd529354f45 | Hex Buffer: 4c0010064d1dbd4ac428 | Primer Entero: 101711948 
385 dev Id: a93f6f837183602f16900c25fea4e764 | Hex Buffer: 4c00090813060a6d44ae1b581608002bc913c1debb61 | Primer Entero: 134807628 
389 dev Id: fc093f72a9097bb973c7370ec42b55a1 | Hex Buffer: 0600010f20229f8fdecbd14c65ea323142ee11c3962822a004ebeb87c4 | Primer Entero: 251723782 
390 dev Id: 9b7bbe5566bda21e387cf1121ef75b70 | Hex Buffer: 4c000908130d0a6d44931b58160800f6578cc0e6c98c | Primer Entero: 134807628 
391 dev Id: 99dcb19240bbce7709c6c011b609f80e | Hex Buffer: 4c00160800f52b475d334a0e | Primer Entero: 135659596 
393 dev Id: 1a15bacd97660c1ad58d988a9b2513a1 | Hex Buffer: 4c00160800542eb62be51698 | Primer Entero: 135659596 
392 dev Id: ca26767a2e6684b63038bf965255f9c9 | Hex Buffer: 4c00160800bc956779a98b9b | Primer Entero: 135659596 
394 dev Id: df6e0f71814847d4644cde80344654f4 | Hex Buffer: 060001092022a8d73e82f034a7febf27d99fdd8051c25f85ba21a91a41 | Primer Entero: 151060486 
395 dev Id: 942cd24bea9f1d4af9855d6585dbb30f | Hex Buffer: 4c00160800d9f080bcc82d14 | Primer Entero: 135659596 
396 dev Id: ad47dbf265c7eda405f524480c6f8c35 | Hex Buffer: 060001092022ac20093b14af2bb990acb8c18992effd6638113e1dfc51 | Primer Entero: 151060486 
397 dev Id: fc7c49ea17cec76ab52fcec06b132d0f | Hex Buffer: 06000109202294d981b643c6ed96dd60f4e3b94124a124d4bbec290931 | Primer Entero: 151060486 
399 dev Id: 16ab92090dcc39aab660bca16c62f374 | Hex Buffer: 06000109202263f0779eb9079a9004e5a47ab1ea99a7cc70b094fbab99 | Primer Entero: 151060486 
398 dev Id: f7cc4ee0b29931d2e5c453b174e3c7e8 | Hex Buffer: 4c00160800abb79fe94ba550 | Primer Entero: 135659596 
401 dev Id: 47cc23a64137092246fe45407f18ac58 | Hex Buffer: 0600010920024f25c05ca59ca21a540d47a41653844c8e8b167bd2ccf2 | Primer Entero: 151060486 
400 dev Id: 23c893ade0010a915bf35ebf67b4584c | Hex Buffer: 4c001006311e72d6de69 | Primer Entero: 101711948 
402 dev Id: fc9f520d49d259b7e21035b44b502270 | Hex Buffer: 4c00160800116af99bf53f8c | Primer Entero: 135659596 
405 dev Id: c304238530799a25c4656f6b3f87b067 | Hex Buffer: 4c0010052098b96ae5 | Primer Entero: 84934732 
406 dev Id: 49fad24ed2790e2fc4f524b4b955ac91 | Hex Buffer: 4c00090813370a6d44301b581608002d3d4c763fdaf8 | Primer Entero: 134807628 
408 dev Id: 965502a821bbf40f3ccd49f59494ebaa | Hex Buffer: 4c000908134e0a6d44aa1b58 | Primer Entero: 134807628 
404 dev Id: 1b39c3da80c9fb832bf1da3a55de3bbf | Hex Buffer: 4c00090813260a6d45041b58160800b62b6a9e217f5b | Primer Entero: 134807628 
407 dev Id: be7a9336f0486ff41b6d2b23f7d629a9 | Hex Buffer: 4c00160800210e55709d8877 | Primer Entero: 135659596 
409 dev Id: cc50d7ae756c9fd5b430426a28125820 | Hex Buffer: 4c0012020000 | Primer Entero: 34734156 
410 dev Id: 9569d5012ec1bc602a4316dc6db007a9 | Hex Buffer: 4c0010062b1e81914ff1 | Primer Entero: 101711948 
413 dev Id: d79da2fb9f06ced1018e668ce52cafca | Hex Buffer: 0600010920225d358b0f0be0dcd01399ce311fbc78661dab67abeb58ff | Primer Entero: 151060486 
411 dev Id: 05eac295fef378a3d567547e141da2a6 | Hex Buffer: 4c00090813e90a6d45181b581608009ec1347b5bd3bb | Primer Entero: 134807628 
403 dev Id: b7622b6bca52819f252cbc2142d5886a | Hex Buffer: undefined | Primer Entero: undefined 
414 dev Id: 9c8c6a617a33eb4c0af9a31598cec80f | Hex Buffer: 4c00160800fdd2361ad3b0d6 | Primer Entero: 135659596 
412 dev Id: 05eac295fef378a3d567547e141da2a6 | Hex Buffer: 4c00090813e90a6d45181b581608009ec1347b5bd3bb | Primer Entero: 134807628 
415 dev Id: d0014337efd0e0886e1353c3dae202a1 | Hex Buffer: 0600010920223341c3e2fa37ba04441ad2d17bbf455980788623f6210c | Primer Entero: 151060486 
1 dev Id: f7cc4ee0b29931d2e5c453b174e3c7e8 | Hex Buffer: 4c00160800abb79fe94ba550 | Primer Entero: 135659596 
2 dev Id: f88d77d787d2c7bce03adc5bdb0f2e20 | Hex Buffer: 4c000c0e00cd500889ef34ca1fad7cda1380100647194abcc448 | Primer Entero: 235667532 
3 dev Id: 7b3ff8f49d9a51b8ea2b2aec22bca585 | Hex Buffer: 4c00090813370a6d44301b5816080062af473dcf3b25 | Primer Entero: 134807628 
4 dev Id: f74102c4329cf1061655efae18f8f56b | Hex Buffer: 4c001608009ee2aca04d6a63 | Primer Entero: 135659596 
5 dev Id: 55c7e93859397a3651e40a7ca65efcc8 | Hex Buffer: 4c000c0e00603a29a5f99ca6b16076a22ef710064e1d79800258 | Primer Entero: 235667532 
6 dev Id: 5d8c45cefa50ee76d40fe5529cbf84d7 | Hex Buffer: 4c00150501263c793b | Primer Entero: 85262412 
7 dev Id: e1998ea2b46208cc56f0c47c700a804e | Hex Buffer: 4c001006411d2bfcc208 | Primer Entero: 101711948 
8 dev Id: 08e70c240ba0fc3ac30acc10f058b4e8 | Hex Buffer: 4c00100641192f87aa28 | Primer Entero: 101711948 
9 dev Id: 16a3f4470f8ed39142e90b30a8f412ad | Hex Buffer: 06000109202205fb35e04a8da842c7e86e9964f81fee32c52c3cae559f | Primer Entero: 151060486 
10 dev Id: 01d39759bbf47c0670cdcba3aaab25fe | Hex Buffer: 06000109202271f740cdf80a4c939779073f24a12c0a5bfbe7545e85d6 | Primer Entero: 151060486 
11 dev Id: 475976628e72ab065436fc01d3288a10 | Hex Buffer: 4c00090813060a6d44441b581608003f83ed71fc4b48 | Primer Entero: 134807628 
13 dev Id: 103abcb2bc0d1ec3e203b7871e062691 | Hex Buffer: 4c0010063f1ee03d1fb9 | Primer Entero: 101711948 
15 dev Id: debdc7b07dbb17cf33ab1702b5d41bf5 | Hex Buffer: 4c0010050398924aad | Primer Entero: 84934732 
14 dev Id: d2aebc8be0c3cddfe90425dee0bc2a52 | Hex Buffer: 4c001005451c6abc20 | Primer Entero: 84934732 
12 dev Id: 3d85c1964e4a32356a9ef9f7b6e36e8c | Hex Buffer: 4c000908130d0a6d44931b58160800ec771d893af71b | Primer Entero: 134807628 
16 dev Id: a2c125c9ae722dafa6a1f78368eb7b18 | Hex Buffer: 4c0012020002 | Primer Entero: 34734156 
17 dev Id: d83b297526127bcc60809a0f535abf3c | Hex Buffer: 4c001006701e47f3a206 | Primer Entero: 101711948 
18 dev Id: 6f9dfd705c5f085189daed8f64f75453 | Hex Buffer: 4c00160800420d784fe11ebb | Primer Entero: 135659596 
19 dev Id: 5e491f46e623276129425c4b1d2c6e88 | Hex Buffer: 4c0010052e183f7632 | Primer Entero: 84934732 
20 dev Id: ef98c278999e5680a5fdd3e6bd25e39c | Hex Buffer: 4c0010052298627b29 | Primer Entero: 84934732 
22 dev Id: 219e200132f1eb6e546dca15df90cec1 | Hex Buffer: 0600010f2022ac41a59deaa9c98fc71ced17e7db628f07de7be40b3fb2 | Primer Entero: 251723782 
24 dev Id: 36318a107c410d75c3d7b633de3a7289 | Hex Buffer: 4c001005451c72f1b0 | Primer Entero: 84934732 
21 dev Id: 068836008134ce3c0d74f97ddfdc0319 | Hex Buffer: 4c00090813060a6d44ae1b58160800245abc078bcc93 | Primer Entero: 134807628 
25 dev Id: 243ddb68e49a49a61afa3cda03f8d8fb | Hex Buffer: 4c0016080030baae57a53b70 | Primer Entero: 135659596 
23 dev Id: 95c5524dc2b75f64eb33fccdafef5112 | Hex Buffer: 4c001608006a63bc4d04ae43 | Primer Entero: 135659596 
26 dev Id: aae82f1844f71e9b85c69717c8fc3817 | Hex Buffer: 06000109202252fc7bfcaf6f8a1e90d42ab0a8c2b4557fcf1e5d1270d3 | Primer Entero: 151060486 
27 dev Id: 5658cfc9d43f8e21b1f738145ed485ff | Hex Buffer: 060001092022754cf81dc98a873e0268f0631471580a939aad6d86451f | Primer Entero: 151060486 
30 dev Id: 0e0fbf83d9c789cbc21526bafead2bca | Hex Buffer: 060001092002bbefbb4af7bb157abe5fb9a72651cda8e6a342fdb8b663 | Primer Entero: 151060486 
31 dev Id: 069b9a366d8abd92be90809fd3d33568 | Hex Buffer: 750042040180668cea485ae3e38eea485ae3e201000000000000 | Primer Entero: 71434357 
28 dev Id: decca7692c7e48ced6561e8c6f1cfa50 | Hex Buffer: 4c000908130c0a6d44b51b58160800b99d2ff762093a | Primer Entero: 134807628 
32 dev Id: e81d28bebb2e3588dbfdcc857347e0e1 | Hex Buffer: 4c0010073a1f058eaff858 | Primer Entero: 118489164 
29 dev Id: f620f17fe135ffad2325f5e7e9930df9 | Hex Buffer: 06000109212a5dcbc1c5f88c572d524548414b4a2d4a565034 | Primer Entero: 151060486 
33 dev Id: f9fb15540a66281bded71949d568fe01 | Hex Buffer: 4c00160800f19c2da805af95 | Primer Entero: 135659596 
34 dev Id: 8dca1e48f2ebcdbff53971a5c577eb4c | Hex Buffer: 4c001006301ac3639e61 | Primer Entero: 101711948 
35 dev Id: 5ea55bf28c6a1e2fd319d7ca257933d8 | Hex Buffer: 4c0010063e1ea9cbafff | Primer Entero: 101711948 
36 dev Id: a4ad21323ce92b530441d250303f5bfb | Hex Buffer: 4c00090813320a6d44771b58160800610ff280ba872f | Primer Entero: 134807628 
39 dev Id: a8a92ffc7c092c61c5358edeae1915c8 | Hex Buffer: 4c001608003bc81c47d81639 | Primer Entero: 135659596 
37 dev Id: 3bcf98ff2edb20173a0dc2686a286989 | Hex Buffer: 4c0012026a01071106ef7548d7459339ed63bacc9509466666 | Primer Entero: 34734156 
41 dev Id: 5d8c45cefa50ee76d40fe5529cbf84d7 | Hex Buffer: 4c00150501263c793b | Primer Entero: 85262412 
38 dev Id: 8512625991bd40f9b443bc66651d2570 | Hex Buffer: 4c00090813020a6d44901b5816080032ae5f438a67c8 | Primer Entero: 134807628 
40 dev Id: 7ba1758c60f54db0dd2d606f79fac9f5 | Hex Buffer: 060001092002773a8408aa6e3481f03f74a83a8a9d0ea7674d7a0a5448 | Primer Entero: 151060486 
42 dev Id: 3510b28390089f9ec1c7780e18bbb91c | Hex Buffer: 7500420401206621050002013201010001000000000000000000 | Primer Entero: 71434357 
45 dev Id: 85ee451392514a7f7aacb6349bf7a4f9 | Hex Buffer: 4c00090813060a6d44de1b58160800079ded093d1ae9 | Primer Entero: 134807628 
46 dev Id: 45ba76defd3c71decb3c81a6bd7b4422 | Hex Buffer: 87000c36 | Primer Entero: 906756231 
44 dev Id: 3d626d87d28b8088a74f3ca46750061f | Hex Buffer: 4c00160800a73ac610de9c09 | Primer Entero: 135659596 
47 dev Id: 0c448a523b6c8c974f6546affb8e5603 | Hex Buffer: 4c000c0e007a05f282afd9e323403427b2a310060e1d76d76758 | Primer Entero: 235667532 
43 dev Id: 2fef70ba578221a877d98d98b180b54c | Hex Buffer: 4c001006431d6d16d278 | Primer Entero: 101711948 
48 dev Id: 05161351eaa5f32872a550543ce3e637 | Hex Buffer: 4c0012023101 | Primer Entero: 34734156 
49 dev Id: 1e60b6a93df68692d4b86e8ac32b0912 | Hex Buffer: 4c0016080013b37ce4ed9234 | Primer Entero: 135659596 
50 dev Id: 0fb4aa41752ceddd4ee6a37438cef0a4 | Hex Buffer: 4c0010052d98a905c7 | Primer Entero: 84934732 
51 dev Id: ec293008aae14bf8fc8fef449cbe851e | Hex Buffer: undefined | Primer Entero: undefined 
52 dev Id: 3c9d5531c4612a281f87e14376623ea2 | Hex Buffer: 7d02010300ffc0 | Primer Entero: 50397821 
54 dev Id: 9901974e3f42e55bd1716499fe52accc | Hex Buffer: 4c00090813060a6d44e21b58160800a0a8621de6f08d | Primer Entero: 134807628 
53 dev Id: 069b9a366d8abd92be90809fd3d33568 | Hex Buffer: 750042040180668cea485ae3e38eea485ae3e201000000000000 | Primer Entero: 71434357 
55 dev Id: aae82f1844f71e9b85c69717c8fc3817 | Hex Buffer: 06000109202252fc7bfcaf6f8a1e90d42ab0a8c2b4557fcf1e5d1270d3 | Primer Entero: 151060486 
56 dev Id: 4866eee3848fd89aa59aaa82c15640c2 | Hex Buffer: 4c00160800c489e9de36b00f | Primer Entero: 135659596 
58 dev Id: e42c24d935bbce91f3a680a3482df6cf | Hex Buffer: 4c001608003b6dd306f7a769 | Primer Entero: 135659596 
59 dev Id: 5df9983551b4069785f6574b2415a3de | Hex Buffer: 4c00160800f4142cd1f8ffb9 | Primer Entero: 135659596 
60 dev Id: a66ac8106188d215e4f44a51f607af09 | Hex Buffer: 4c0010064c1d98137e58 | Primer Entero: 101711948 
57 dev Id: 57de3bb096e774406e7f260113b8c1b0 | Hex Buffer: 4c00090813080a6d447e1b58160800ed6efe1c07a0e9 | Primer Entero: 134807628 
61 dev Id: b01b12204a254a0dd547174f2acd8614 | Hex Buffer: 4c00090813260a6d45041b581608009c0ce1c247a6ce | Primer Entero: 134807628 
62 dev Id: 70022be047d46336d6007a23bc11549a | Hex Buffer: 4c001006751ecf76fa50 | Primer Entero: 101711948 
63 dev Id: bb75b453857af4903cadb7a66c80f6a9 | Hex Buffer: 4c001006241e96786f5e | Primer Entero: 101711948 
65 dev Id: b604f2ee3aa8930429989c0485c8f751 | Hex Buffer: undefined | Primer Entero: undefined 
64 dev Id: bf91451e3f368a4b8fe4a5362c03b23e | Hex Buffer: 4c0010073b1f9e7ce16368 | Primer Entero: 118489164 
67 dev Id: 5d8c45cefa50ee76d40fe5529cbf84d7 | Hex Buffer: 4c00150501263c793b | Primer Entero: 85262412 
68 dev Id: 5800308c784e6cd31c6b386ccedde2a0 | Hex Buffer: 4c001007261f82d013a978 | Primer Entero: 118489164 
69 dev Id: 5125791a4fd3bc851f7f33c838cbc75f | Hex Buffer: 4c00160800652eb8c9f5123d | Primer Entero: 135659596 
66 dev Id: 7b6e10e95116e069ecbf39097ed89ad5 | Hex Buffer: 4c00160800cdb8f361f59133 | Primer Entero: 135659596 
70 dev Id: 9c7383382fb7b034a196fb5b5d86e46a | Hex Buffer: 4c0010062d1eda49e3e1 | Primer Entero: 101711948 
71 dev Id: fb946cdfe2461de5fd594a8b86a28a6b | Hex Buffer: 4c0010064f1d03087908 | Primer Entero: 101711948 
72 dev Id: b0f888f6ee938534da817ed264018a58 | Hex Buffer: 0600010920227a1b69e4273583e5e3f69246347e7ced786931c4ba5b5d | Primer Entero: 151060486 
73 dev Id: 3490c504fcd9fcf47f23aabcc17da4a8 | Hex Buffer: 4c0010064c1d98137e58 | Primer Entero: 101711948 
74 dev Id: 01d39759bbf47c0670cdcba3aaab25fe | Hex Buffer: 06000109202271f740cdf80a4c939779073f24a12c0a5bfbe7545e85d6 | Primer Entero: 151060486 
75 dev Id: 44e22bc8df120758183e92b05ab8cc5a | Hex Buffer: 4c0010050218a7f54b | Primer Entero: 84934732 
76 dev Id: f61c6662adc5cceef51c16212b20051c | Hex Buffer: 4c000c0e08cd26b7210143d290797e8260fa1006481d18040018 | Primer Entero: 235667532 
77 dev Id: 4c417db5c62ae7a75d430bf857465312 | Hex Buffer: 060001092022d69ff225334284caf6aeab92af03bd4f6096b5fe142fcb | Primer Entero: 151060486 
78 dev Id: 243ddb68e49a49a61afa3cda03f8d8fb | Hex Buffer: 4c0016080030baae57a53b70 | Primer Entero: 135659596 
79 dev Id: f584d0d30f98811528e5ef0792da9e6b | Hex Buffer: 4c001006331e4a769508 | Primer Entero: 101711948 
80 dev Id: 8b7a8446364a84042dce6b16a7b515e5 | Hex Buffer: 4c000c0e08800ae840bd3f8ea7ec92bfbe681006471d22c0fe18 | Primer Entero: 235667532 
81 dev Id: 90838132fbab0467f0a295a28ce056f5 | Hex Buffer: 4c00090813080a6d45261b581608002b4a22d35840fc | Primer Entero: 134807628 
82 dev Id: 5d8c45cefa50ee76d40fe5529cbf84d7 | Hex Buffer: 4c00150501263c793b | Primer Entero: 85262412 
83 dev Id: 85ee451392514a7f7aacb6349bf7a4f9 | Hex Buffer: 4c00090813060a6d44de1b58160800079ded093d1ae9 | Primer Entero: 134807628 
84 dev Id: b92de959da9481652352b54dcb574998 | Hex Buffer: 0600010920229973cd7ce1adf57aa7acbd5c42dd34fc7d44fccd7b3990 | Primer Entero: 151060486 
85 dev Id: b4c00739dd97f900235eec9d4d3e823d | Hex Buffer: 4c0012020002 | Primer Entero: 34734156 
86 dev Id: 1aac34ccf30272f9578d8cb3fec641d9 | Hex Buffer: 4c001005021cc98180 | Primer Entero: 84934732 
87 dev Id: 90715053fdaa84165dc438c0640e8988 | Hex Buffer: 4c0012020001 | Primer Entero: 34734156 
88 dev Id: 316466090d575bb4d90d684208974873 | Hex Buffer: 4c00160800e8041c650d68fd | Primer Entero: 135659596 
89 dev Id: f7cc4ee0b29931d2e5c453b174e3c7e8 | Hex Buffer: 4c00160800abb79fe94ba550 | Primer Entero: 135659596 
90 dev Id: 2f57933f22db7386622c4d0fddae2273 | Hex Buffer: 4c001006341e3c038776 | Primer Entero: 101711948 
91 dev Id: 72545e019d5f6f50a831f2663818e493 | Hex Buffer: 0600010920029a4cb7b19a06b6894c990efb1f4cf29225e46941955d2c | Primer Entero: 151060486 
92 dev Id: 0e0fbf83d9c789cbc21526bafead2bca | Hex Buffer: 060001092002bbefbb4af7bb157abe5fb9a72651cda8e6a342fdb8b663 | Primer Entero: 151060486 
93 dev Id: aae82f1844f71e9b85c69717c8fc3817 | Hex Buffer: 06000109202252fc7bfcaf6f8a1e90d42ab0a8c2b4557fcf1e5d1270d3 | Primer Entero: 151060486 
94 dev Id: 08155a47e80d5d864062dbab6168b7eb | Hex Buffer: 4c001006431d6d16d278 | Primer Entero: 101711948 
95 dev Id: d1a9654744b0df4b6ef2a6023dc77b0c | Hex Buffer: 4c0010073a1f840dc37608 | Primer Entero: 118489164 
97 dev Id: c1f8373c7dccf70232f741b60e87ae0b | Hex Buffer: 4c00090603040a09c953 | Primer Entero: 101253196 
96 dev Id: 05b64903bb0db56e649361a1c33c9a70 | Hex Buffer: 4c0010073a1fbcf1a36168 | Primer Entero: 118489164 
98 dev Id: 2532684dbf10b2a5e633bb9f4b2630a0 | Hex Buffer: 0600010920220d4cfb6332f8b02334f087a5e7455816a04dda528d92d7 | Primer Entero: 151060486 
99 dev Id: 3d85c1964e4a32356a9ef9f7b6e36e8c | Hex Buffer: 4c000908130d0a6d44931b58160800ec771d893af71b | Primer Entero: 134807628 
100 dev Id: 3d85c1964e4a32356a9ef9f7b6e36e8c | Hex Buffer: 4c000908130d0a6d44931b58160800ec771d893af71b | Primer Entero: 134807628 
101 dev Id: 16a3f4470f8ed39142e90b30a8f412ad | Hex Buffer: 06000109202205fb35e04a8da842c7e86e9964f81fee32c52c3cae559f | Primer Entero: 151060486 
102 dev Id: e663f7346791cdc10155b512c4da7988 | Hex Buffer: 4c001006421d1db37878 | Primer Entero: 101711948 
103 dev Id: e12000d33f3b7ecadc89bb09f3a0b731 | Hex Buffer: 060001092022203378f50e384065b1554b494cce75271fb6413def82da | Primer Entero: 151060486 
104 dev Id: 984b69a46fb42d76cec26b960a730c9a | Hex Buffer: 0600010920221330189b84c052e7bdb9d9c5462e385a92ff89d71dba6d | Primer Entero: 151060486 
105 dev Id: 4c417db5c62ae7a75d430bf857465312 | Hex Buffer: 060001092022d69ff225334284caf6aeab92af03bd4f6096b5fe142fcb | Primer Entero: 151060486 
106 dev Id: 5d3f6625f007303fa38bff558e50f8e0 | Hex Buffer: 4c0012020003 | Primer Entero: 34734156 
107 dev Id: 1731012022aabcf0b6ed0240c6e1b146 | Hex Buffer: 4c0016080077ff7afe30a736 | Primer Entero: 135659596 
108 dev Id: b92de959da9481652352b54dcb574998 | Hex Buffer: 0600010920229973cd7ce1adf57aa7acbd5c42dd34fc7d44fccd7b3990 | Primer Entero: 151060486 
109 dev Id: f273e2a9f1514e6a8a901e844cb08cf5 | Hex Buffer: 4c001005451c6abc20 | Primer Entero: 84934732 
110 dev Id: c0dd8b5ac173713c9ec07a938fc6ab97 | Hex Buffer: 0600010f202209fd6baf9145d76117767b3b08e603a491f9084631c74d | Primer Entero: 251723782 
111 dev Id: 219e200132f1eb6e546dca15df90cec1 | Hex Buffer: 0600010f2022ac41a59deaa9c98fc71ced17e7db628f07de7be40b3fb2 | Primer Entero: 251723782 
112 dev Id: 630eb38ce26c31074d7d231580f609c6 | Hex Buffer: 4c001608006adcbe2d406c4f | Primer Entero: 135659596 
113 dev Id: 1b0e30d394ddbd0a4af76610ae5a81c7 | Hex Buffer: 4c000908130c0a6d44cc1b58160800cea41b1277cfb2 | Primer Entero: 134807628 
114 dev Id: 882436693acb9902d2b87c40ec0361a2 | Hex Buffer: 4c0016080036c291bb5352d3 | Primer Entero: 135659596 
115 dev Id: 882436693acb9902d2b87c40ec0361a2 | Hex Buffer: 4c0016080036c291bb5352d3 | Primer Entero: 135659596 
116 dev Id: ffde787b1dd933e7f5ec99a273f54452 | Hex Buffer: 4c0016080001305f6ace6a14 | Primer Entero: 135659596 
117 dev Id: ffde787b1dd933e7f5ec99a273f54452 | Hex Buffer: 4c0016080001305f6ace6a14 | Primer Entero: 135659596 
118 dev Id: 0e0fbf83d9c789cbc21526bafead2bca | Hex Buffer: 060001092002bbefbb4af7bb157abe5fb9a72651cda8e6a342fdb8b663 | Primer Entero: 151060486 
119 dev Id: a4ad21323ce92b530441d250303f5bfb | Hex Buffer: 4c00090813320a6d44771b58160800610ff280ba872f | Primer Entero: 134807628 
120 dev Id: 5125791a4fd3bc851f7f33c838cbc75f | Hex Buffer: 4c00160800652eb8c9f5123d | Primer Entero: 135659596 
123 dev Id: e3001c370ee143ca5463345c5271b522 | Hex Buffer: 06000109202237ad788546d10b6c48d111b94ce4c2388454da00c363c4 | Primer Entero: 151060486 
122 dev Id: 5d8c45cefa50ee76d40fe5529cbf84d7 | Hex Buffer: 4c00150501263c793b | Primer Entero: 85262412 
124 dev Id: dccfafacf0e18a2ba30f9bb2ad80fe70 | Hex Buffer: undefined | Primer Entero: undefined 
121 dev Id: 1f63c62f4b2550b202aa085c6672e1e0 | Hex Buffer: 4c000c0e007a05f282afd9e323403427b2a310060e1d76d76758 | Primer Entero: 235667532 
126 dev Id: 8e65ce7d48c1a28e8bb52f7658f96954 | Hex Buffer: 4c000908130d0a6d44f91b58160800b3848501bac93a | Primer Entero: 134807628 
125 dev Id: d64c84be34086666428162a46d7ed61f | Hex Buffer: undefined | Primer Entero: undefined 
127 dev Id: 8512625991bd40f9b443bc66651d2570 | Hex Buffer: 4c00090813020a6d44901b5816080032ae5f438a67c8 | Primer Entero: 134807628 
128 dev Id: b0f888f6ee938534da817ed264018a58 | Hex Buffer: 0600010920227a1b69e4273583e5e3f69246347e7ced786931c4ba5b5d | Primer Entero: 151060486 
129 dev Id: 482b62de05a78e320ae30afbab98cba4 | Hex Buffer: 060001092022c9180f2acd36ad8fcffebafe39dfa257a6b61616640080 | Primer Entero: 151060486 
130 dev Id: 5d8c45cefa50ee76d40fe5529cbf84d7 | Hex Buffer: 4c00150501263c793b | Primer Entero: 85262412 
135 dev Id: ecfd5ab521f660862fcf39918781431d | Hex Buffer: 060001092022d645187a029f7b8962a6586abad6df9132ffb4ae084029 | Primer Entero: 151060486 
136 dev Id: 3425cdf8478dae7f742c1a4f58904b2e | Hex Buffer: 4c001608006e5d548a9d89e6 | Primer Entero: 135659596 
137 dev Id: 5a6f470b6d2bbf583dc2d4fbef04b93a | Hex Buffer: 4c001608006cddadc0eeb80b | Primer Entero: 135659596 
134 dev Id: 1f351c63132ee90ab1d794f16c770578 | Hex Buffer: 4c001007151b27a68b8518 | Primer Entero: 118489164 
140 dev Id: 4a56ef7bc2ff701a342edd36d9c2fe7b | Hex Buffer: 4c0010050718bd394d | Primer Entero: 84934732 
131 dev Id: 9a1eeabb1b1aee5d7c86f988bbad5ae1 | Hex Buffer: 4c00160800678a52b06d59bf | Primer Entero: 135659596 
141 dev Id: 8ba8f119aa2f5713d230251aa05aee60 | Hex Buffer: 4c0010050098cd2d99 | Primer Entero: 84934732 
143 dev Id: 07a0293ec0061c000247ec3429e6d708 | Hex Buffer: 4c00090813100a6d46011b58160800ad90742cc5333b | Primer Entero: 134807628 
138 dev Id: f7cc4ee0b29931d2e5c453b174e3c7e8 | Hex Buffer: 4c00160800abb79fe94ba550 | Primer Entero: 135659596 
133 dev Id: 7230a01a9da7622298a8320823e23b2a | Hex Buffer: 4c000c0e00cd500889ef34ca1fad7cda1380100647194abcc448 | Primer Entero: 235667532 
132 dev Id: ea24b04372643efb5cedb3c043fc87b2 | Hex Buffer: 4c0012020002 | Primer Entero: 34734156 
142 dev Id: 5d8c45cefa50ee76d40fe5529cbf84d7 | Hex Buffer: 4c00150501263c793b | Primer Entero: 85262412 
